name,evolution_info,ability_1,ability_2,hidden_ability,hp,atk,def,sp_atk,sp_def,spd,catch_rate,rarity,obtainability,type1,type2,wiki_url,gen
Riolu,It evolves into Lucario when leveled up with maximal happiness (255) during daytime.,Steadfast,Inner Focus,Prankster,40,70,40,35,40,60,9.8,Rare,"['Land', 'Excavation', 'Bosses']",Fighting,,https://wiki.pokemonrevolution.net/index.php?title=Riolu,4
Roserade,Roserade is a Grass and Poison type Pokémon. It evolves from Roselia when exposed to a Shiny Stone.,Natural Cure,Poison Point,Technician,60,70,65,125,105,90,9.8,Unhuntable,[],Grass, Poison,https://wiki.pokemonrevolution.net/index.php?title=Roserade,4
Rotom,,Levitate,,,50,50,77,95,77,91,5.88,Rare,"['Excavation', 'Mt. Coronet Summit', 'Honey Tree', 'Bosses', 'Ghoul Swamp']",Electric, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Rotom,4
Shaymin,,Natural Cure,,,100,100,100,100,100,100,5.88,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Shaymin,4
Shellos,It evolves into Gastrodon upon reaching level 30.,Sticky Hold,Storm Drain,Sand Force,76,48,48,57,62,34,24.84,Uncommon,"['Land', 'Surfing', 'Bosses', 'Excavation']",Water,,https://wiki.pokemonrevolution.net/index.php?title=Shellos,4
Shieldon,It evolves into Bastiodon upon reaching level 30.,Sturdy,,Soundproof,30,42,118,42,88,30,5.88,Rare,"['Land', 'Armor Fossil']",Rock, Steel,https://wiki.pokemonrevolution.net/index.php?title=Shieldon,4
Shinx,"It evolves into Luxio upon reaching level 15, which then evolves into Luxray at level 30.",Rivalry,Intimidate,Guts,46,65,34,40,34,45,30.72,Rare,"['Land', 'Headbutt Trees', 'Bosses']",Electric,,https://wiki.pokemonrevolution.net/index.php?title=Shinx,4
Skorupi,It evolves into Drapion upon reaching level 40.,Battle Armor,Sniper,Keen Eye,40,50,90,30,55,65,15.69,Rare,['Wild'],Poison, Bug,https://wiki.pokemonrevolution.net/index.php?title=Skorupi,4
Skuntank,Skuntank is a Poison and Dark-type Pokémon. Having evolved from Stunky at level 34.,Stench,Aftermath,Keen Eye,103,93,67,71,61,84,7.84,Rare,['Wild'],Poison, Dark,https://wiki.pokemonrevolution.net/index.php?title=Skuntank,4
Snover,It evolves into Abomasnow upon reaching level 40.,Snow Warning,,Soundproof,60,62,50,62,60,40,15.69,Rare,"['Land', 'Bosses']",Grass, Ice,https://wiki.pokemonrevolution.net/index.php?title=Snover,4
Spiritomb,,Pressure,,Infiltrator,50,92,108,92,108,35,13.07,Rare,['Land'],Ghost, Dark,https://wiki.pokemonrevolution.net/index.php?title=Spiritomb,4
Staraptor,"Staraptor is a Normal and Flying-type Pokémon. Having evolved from Staravia at level 34, it is the final evolutionary stage of Starly.",Intimidate,,Reckless,85,120,70,50,60,100,5.88,Uncommon,['Wild'],Normal, Flying,https://wiki.pokemonrevolution.net/index.php?title=Staraptor,4
Staravia,"Staravia is a Normal and Flying-type Pokémon. Having evolved from Starly at level 14, it evolves into Staraptor at level 34.",Intimidate,,Reckless,55,75,50,40,40,80,15.69,Uncommon,['Wild'],Normal, Flying,https://wiki.pokemonrevolution.net/index.php?title=Staravia,4
Starly,"It evolves into Staravia upon reaching level 14, which then evolves into Staraptor at level 34.",Keen Eye,,Reckless,40,55,30,30,30,60,33.33,Common,"['Land', 'Headbutt Trees', 'Bosses']",Normal, Flying,https://wiki.pokemonrevolution.net/index.php?title=Starly,4
Stunky,It evolves into Skuntank upon reaching level 34.,Stench,Aftermath,Keen Eye,63,63,47,41,41,74,29.41,Uncommon,['Land'],Poison, Dark,https://wiki.pokemonrevolution.net/index.php?title=Stunky,4
Tangrowth,"It is the only evolutionary outlet of Tangela, having evolved from it as soon as it's leveled up while knowing Ancient Power.",Chlorophyll,Leaf Guard,Regenerator,100,100,125,110,50,50,3.92,Unhuntable,[],Grass,,https://wiki.pokemonrevolution.net/index.php?title=Tangrowth,4
Togekiss,It evolves from Togetic when exposed to a Shiny Stone.,Hustle,Serene Grace,Super Luck,85,50,95,120,115,80,3.92,Unhuntable,[],Fairy, Flying,https://wiki.pokemonrevolution.net/index.php?title=Togekiss,4
Torterra,"Torterra is a Grass and Ground-type Pokémon. Having evolved from Grotle at level 32, it is the final evolutionary stage of Turtwig.",Overgrow,,Shell Armor,95,109,150,75,85,56,5.88,Unhuntable,[],Grass, Ground,https://wiki.pokemonrevolution.net/index.php?title=Torterra,4
Toxicroak,It evolves from Croagunk starting at level 37.,Anticipation,Dry Skin,Poison Touch,83,106,65,86,65,85,9.8,Unhuntable,[],Poison, Fighting,https://wiki.pokemonrevolution.net/index.php?title=Toxicroak,4
Turtwig,"It evolves into Grotle upon reaching level 18, which then evolves into Torterra at level 32. It is the Grass type starter of Sinnoh.",Overgrow,,Shell Armor,55,68,64,45,55,31,5.88,Rare,"['Land', 'Headbutt Trees', 'Bosses']",Grass,,https://wiki.pokemonrevolution.net/index.php?title=Turtwig,4
Uxie,,Levitate,,,75,75,130,75,130,95,0.39,Unhuntable,[],Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Uxie,4
Vespiquen,Vespiquen is a Bug and Flying-type Pokémon. Having evolved from female Combee at level 21.,Pressure,,Unnerve,70,80,102,80,102,40,5.88,Uncommon,['Wild'],Bug, Flying,https://wiki.pokemonrevolution.net/index.php?title=Vespiquen,4
Weavile,It evolves from Sneasel when leveled up during nighttime while holding a Razor Claw.,Pressure,,Pickpocket,70,120,65,45,85,125,5.88,Unhuntable,['Land'],Dark, Ice,https://wiki.pokemonrevolution.net/index.php?title=Weavile,4
Wormadam-Plant,It evolves from a female Burmy starting at level 20.,Anticipation,,Overcoat,60,59,85,79,105,36,5.88,Rare,['Land'],Bug, Grass,https://wiki.pokemonrevolution.net/index.php?title=Wormadam-Plant,4
Yanmega,It evolves from Yanma after leveling up while knowing Ancient Power.,Speed Boost,Tinted Lens,Frisk,86,76,86,116,56,95,3.92,Unhuntable,[],Bug, Flying,https://wiki.pokemonrevolution.net/index.php?title=Yanmega,4
Accelgor,Having it evolved from Shelmet when traded with a Karrablast.,Hydration,Sticky Hold,Unburden,80,70,40,100,60,145,9.8,Unhuntable,[],Bug,,https://wiki.pokemonrevolution.net/index.php?title=Accelgor,5
Alomomola,,Healer,Hydration,Regenerator,165,75,80,40,45,65,9.8,Rare,"['Surfing', 'Fishing', 'Excavation']",Water,,https://wiki.pokemonrevolution.net/index.php?title=Alomomola,5
Amoonguss,It evolves from Foongus upon reaching level 39.,Effect Spore,,Regenerator,114,85,70,85,80,30,9.8,Unhuntable,[],Grass, Poison,https://wiki.pokemonrevolution.net/index.php?title=Amoonguss,5
Archen,It evolves into Archeops upon reaching level 37.,Defeatist,,,55,112,45,74,45,70,5.88,Rare,['Land'],Rock, Flying,https://wiki.pokemonrevolution.net/index.php?title=Archen,5
Archeops,It evolves from Archen starting at level 37.,Defeatist,,,75,140,65,112,65,110,5.88,Unhuntable,[],Rock, Flying,https://wiki.pokemonrevolution.net/index.php?title=Archeops,5
Audino,Audino is a Normal type Pokémon. It gains the Fairy type when it Mega evolves.,Healer,Regenerator,Klutz,103,60,86,60,86,50,33.33,Rare,"['Land', 'Bosses']",Normal,,https://wiki.pokemonrevolution.net/index.php?title=Audino,5
Axew,"It evolves into Fraxure upon reaching level 38, which then evolves into Haxorus at level 48.",Rivalry,Mold Breaker,Unnerve,46,87,60,30,40,57,9.8,Rare,"['Land', 'Bosses']",Dragon,,https://wiki.pokemonrevolution.net/index.php?title=Axew,5
Basculin,,Reckless,Adaptability,Mold Breaker,70,92,65,80,55,98,3.27,Rare,"['Surfing', 'Fishing']",Water,,https://wiki.pokemonrevolution.net/index.php?title=Basculin,5
Beartic,Having evolved from Cubchoo upon reaching level 37.,Snow Cloak,Slush Rush,Swift Swim,95,110,80,70,80,50,7.84,Unhuntable,['Land'],Ice,,https://wiki.pokemonrevolution.net/index.php?title=Beartic,5
Beheeyem,Having it evolved from Elgyem upon reaching level 42.,Telepathy,Synchronize,Analytic,75,75,75,125,95,40,11.76,Unhuntable,[],Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Beheeyem,5
Bisharp,Having it evolved from Pawniard upon reaching level 52.,Defiant,Inner Focus,Pressure,65,125,100,60,70,70,5.88,Unhuntable,[],Dark, Steel,https://wiki.pokemonrevolution.net/index.php?title=Bisharp,5
Blitzle,It evolves into Zebstrika upon reaching level 27.,Lightning Rod,Motor Drive,Sap Sipper,45,60,32,50,32,76,24.84,Rare,"['Land', 'Bosses']",Electric,,https://wiki.pokemonrevolution.net/index.php?title=Blitzle,5
Boldore,It evolves from Roggenrola upon reaching level 25 and then evolves into Gigalith when traded.,Sturdy,Weak Armor,Sand Force,70,105,105,50,40,20,15.69,Unhuntable,[],Rock,,https://wiki.pokemonrevolution.net/index.php?title=Boldore,5
Bouffalant,,Reckless,Sap Sipper,Soundproof,95,110,95,40,95,55,5.88,Rare,['Land'],Normal,,https://wiki.pokemonrevolution.net/index.php?title=Bouffalant,5
Braviary,Having it evolved from Rufflet upon reaching level 54.,Keen Eye,Sheer Force,Defiant,100,123,75,57,75,80,7.84,Unhuntable,[],Normal, Flying,https://wiki.pokemonrevolution.net/index.php?title=Braviary,5
Carracosta,It evolves from Tirtouga starting at level 37.,Solid Rock,Sturdy,Swift Swim,74,108,133,83,65,32,5.88,Unhuntable,[],Water, Rock,https://wiki.pokemonrevolution.net/index.php?title=Carracosta,5
Chandelure,Having it evolved from Lampent when exposed to a Dusk Stone.,Flash Fire,Flame Body,Infiltrator,60,55,90,145,90,80,5.88,Unhuntable,[],Ghost, Fire,https://wiki.pokemonrevolution.net/index.php?title=Chandelure,5
Cinccino,It evolves from Minccino when exposed to a Shiny Stone.,Cute Charm,Technician,Skill Link,75,95,60,65,60,115,7.84,Unhuntable,[],Normal,,https://wiki.pokemonrevolution.net/index.php?title=Cinccino,5
Cobalion,,Justified,,,91,90,129,90,72,108,0.39,Unhuntable,[],Steel, Fighting,https://wiki.pokemonrevolution.net/index.php?title=Cobalion,5
Cofagrigus,It evolves from Yamask starting at level 34.,Mummy,,,58,50,145,95,105,30,11.76,Unhuntable,[],Ghost,,https://wiki.pokemonrevolution.net/index.php?title=Cofagrigus,5
Conkeldurr,It evolves from Gurdurr when it has been traded.,Guts,Sheer Force,Iron Fist,105,140,95,55,65,45,5.88,Unhuntable,[],Fighting,,https://wiki.pokemonrevolution.net/index.php?title=Conkeldurr,5
Cottonee,It evolves into Whimsicott when exposed to a Sun Stone.,Prankster,Infiltrator,Chlorophyll,40,27,60,37,50,66,24.84,Rare,['Land'],Grass, Fairy,https://wiki.pokemonrevolution.net/index.php?title=Cottonee,5
Crustle,It evolves from Dwebble starting at level 34.,Sturdy,Shell Armor,Weak Armor,70,95,125,65,75,45,9.8,Unhuntable,[],Bug, Rock,https://wiki.pokemonrevolution.net/index.php?title=Crustle,5
Cryogonal,,Levitate,,,70,50,30,95,135,105,3.27,Rare,['Surfing'],Ice,,https://wiki.pokemonrevolution.net/index.php?title=Cryogonal,5
Cubchoo,It evolves into Beartic upon reaching level 37.,Snow Cloak,Slush Rush,Rattled,55,70,40,60,40,40,15.69,Rare,['Land'],Ice,,https://wiki.pokemonrevolution.net/index.php?title=Cubchoo,5
Darmanitan,It evolves from Darumaka starting at level 35.,Sheer Force,,Zen Mode,105,140,55,30,55,95,7.84,Unhuntable,[],Fire,,https://wiki.pokemonrevolution.net/index.php?title=Darmanitan,5
Darumaka,It evolves into Darmanitan upon reaching level 35.,Hustle,,Inner Focus,70,90,45,15,45,50,15.69,Rare,"['Land', 'Excavation', 'Bosses']",Fire,,https://wiki.pokemonrevolution.net/index.php?title=Darumaka,5
Deerling,It evolves into Sawsbuck upon reaching level 34.,Chlorophyll,Sap Sipper,Serene Grace,60,60,50,40,50,75,24.84,Rare,['Land'],Normal, Grass,https://wiki.pokemonrevolution.net/index.php?title=Deerling,5
Deino,"It evolves into Zweilous upon reaching level 50, which then evolves into Hydreigon at level 64.",Hustle,,,52,65,50,45,50,38,5.88,Rare,"['Land', 'Excavation', 'Bosses']",Dark, Dragon,https://wiki.pokemonrevolution.net/index.php?title=Deino,5
Dewott,It evolves from Oshawott starting at level 16 and then evolves into Samurott upon reaching level 36.,Torrent,,Shell Armor,75,75,60,83,60,60,5.88,Unhuntable,['Land'],Water,,https://wiki.pokemonrevolution.net/index.php?title=Dewott,5
Drilbur,It evolves into Excadrill upon reaching level 31.,Sand Rush,Sand Force,Mold Breaker,60,85,40,30,45,68,15.69,Rare,"['Land', 'Excavation', 'Bosses', 'Dig Spots']",Ground,,https://wiki.pokemonrevolution.net/index.php?title=Drilbur,5
Druddigon,,Rough Skin,Sheer Force,Mold Breaker,77,120,90,60,90,48,5.88,Rare,['Bosses'],Dragon,,https://wiki.pokemonrevolution.net/index.php?title=Druddigon,5
Ducklett,It evolves into Swanna upon reaching level 35.,Keen Eye,Big Pecks,Hydration,62,44,50,44,50,55,24.84,Uncommon,"['Land', 'Surfing']",Water, Flying,https://wiki.pokemonrevolution.net/index.php?title=Ducklett,5
Duosion,It evolves from Solosis upon reaching level 32 and then evolves into Reuniclus upon reaching level 41.,Overcoat,Magic Guard,Regenerator,65,40,50,125,60,30,13.07,Unhuntable,[],Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Duosion,5
Durant,,Swarm,Hustle,Truant,58,109,112,48,48,109,11.76,Rare,"['Land', 'Headbutt Trees']",Bug, Steel,https://wiki.pokemonrevolution.net/index.php?title=Durant,5
Dwebble,It evolves into Crustle upon reaching level 34.,Sturdy,Shell Armor,Weak Armor,50,65,85,35,35,55,24.84,Rare,['Land'],Bug, Rock,https://wiki.pokemonrevolution.net/index.php?title=Dwebble,5
Eelektrik,"Having it evolved from Tynamo upon reaching level 39, which then evolves into Eelektross when exposed to a Thunder Stone.",Levitate,,,65,85,70,75,70,40,7.84,Unhuntable,[],Electric,,https://wiki.pokemonrevolution.net/index.php?title=Eelektrik,5
Eelektross,Having it evolved from Eelektrik when exposed to a Thunder Stone.,Levitate,,,85,115,80,105,80,50,3.92,Unhuntable,"['Level Up', 'Egg Moves', 'Pre-Evolution Moves', 'TMs and HMs', 'TM-tutors', 'Move Tutors']",Electric,,https://wiki.pokemonrevolution.net/index.php?title=Eelektross,5
Elgyem,It evolves into Beheeyem upon reaching level 42.,Telepathy,Synchronize,Analytic,55,55,55,85,55,30,33.33,Rare,"['Land', 'Bosses']",Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Elgyem,5
Emboar,It evolves from Pignite starting at level 36.,Blaze,,Reckless,110,123,65,100,65,65,5.88,Unhuntable,[],Fire, Fighting,https://wiki.pokemonrevolution.net/index.php?title=Emboar,5
Emolga,,Static,,Motor Drive,55,75,60,75,60,103,26.14,Rare,"['Land', 'Bosses']",Electric, Flying,https://wiki.pokemonrevolution.net/index.php?title=Emolga,5
Escavalier,It evolves from Karrablast when traded with a Shelmet.,Swarm,Shell Armor,Overcoat,70,135,105,60,105,20,9.8,Unhuntable,[],Bug, Steel,https://wiki.pokemonrevolution.net/index.php?title=Escavalier,5
Excadrill,It evolves from Drilbur starting at level 31.,Sand Rush,Sand Force,Mold Breaker,110,135,60,50,65,88,7.84,Unhuntable,[],Ground, Steel,https://wiki.pokemonrevolution.net/index.php?title=Excadrill,5
Ferroseed,It evolves into Ferrothorn upon reaching level 40.,Iron Barbs,,,44,50,91,24,86,10,33.33,Rare,"['Land', 'Excavation', 'Bosses', 'Miscellaneous']",Grass, Steel,https://wiki.pokemonrevolution.net/index.php?title=Ferroseed,5
Ferrothorn,It evolves from Ferroseed upon reaching level 40.,Iron Barbs,,Anticipation,74,94,131,54,116,20,11.76,Unhuntable,[],Grass, Steel,https://wiki.pokemonrevolution.net/index.php?title=Ferrothorn,5
Foongus,It evolves into Amoonguss upon reaching level 39.,Effect Spore,,Regenerator,69,55,45,55,55,15,24.84,Rare,"['Land', 'Bosses']",Grass, Poison,https://wiki.pokemonrevolution.net/index.php?title=Foongus,5
Fraxure,"Having it evolved from Axew upon reaching level 38, and evolves into Haxorus at level 48.",Rivalry,Mold Breaker,Unnerve,66,117,70,40,50,67,7.84,Unhuntable,[],Dragon,,https://wiki.pokemonrevolution.net/index.php?title=Fraxure,5
Frillish,It evolves into Jellicent upon reaching level 40.,Cursed Body,Water Absorb,Damp,55,40,50,65,85,40,24.84,Rare,"['Surfing', 'Fishing', 'Bosses']",Water, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Frillish,5
Galvantula,It evolves from Joltik upon reaching level 36.,Compound Eyes,Unnerve,Swarm,70,77,60,97,60,108,9.8,Unhuntable,[],Bug, Electric,https://wiki.pokemonrevolution.net/index.php?title=Galvantula,5
Garbodor,It evolves from Trubbish starting at level 36.,Stench,Weak Armor,Aftermath,80,95,82,60,82,75,7.84,Unhuntable,[],Poison,,https://wiki.pokemonrevolution.net/index.php?title=Garbodor,5
Genesect,,Download,,,71,120,95,120,95,99,0.39,Unhuntable,[],Bug, Steel,https://wiki.pokemonrevolution.net/index.php?title=Genesect,5
Gigalith,It evolves from Boldore when traded.,Sturdy,Sand Stream,Sand Force,85,135,130,60,80,25,5.88,Unhuntable,['Land'],Rock,,https://wiki.pokemonrevolution.net/index.php?title=Gigalith,5
Golett,It evolves into Golurk upon reaching level 43.,Iron Fist,Klutz,No Guard,59,74,50,35,50,35,24.84,Rare,['Land'],Ground, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Golett,5
Golurk,Having it evolved from Golett upon reaching level 43.,Iron Fist,Klutz,No Guard,89,124,80,55,80,55,11.76,Unhuntable,[],Ground, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Golurk,5
Gothita,"It evolves into Gothorita upon reaching level 32, which then evolves into Gothitelle at level 41.",Frisk,Competitive,Shadow Tag,45,30,50,55,65,45,26.14,Rare,['Land'],Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Gothita,5
Gothitelle,It evolves from Gothorita upon it reaching level 41.,Frisk,Competitive,Shadow Tag,70,55,95,95,110,65,6.54,Unhuntable,[],Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Gothitelle,5
Gothorita,It evolves from Gothita at level 32 and evolves into Gothitelle upon reaching level 41.,Frisk,Competitive,Shadow Tag,60,45,70,75,85,55,13.07,Unhuntable,[],Psychic,,https://wiki.pokemonrevolution.net/index.php?title=Gothorita,5
Gurdurr,It evolves from Timburr starting at level 25 and then evolves into Conkeldurr when traded.,Guts,Sheer Force,Iron Fist,85,105,85,40,50,40,11.76,Unhuntable,[],Fighting,,https://wiki.pokemonrevolution.net/index.php?title=Gurdurr,5
Haxorus,Having it evolved from Fraxure upon reaching level 48,Rivalry,Mold Breaker,Unnerve,76,147,90,60,70,97,5.88,Unhuntable,[],Dragon,,https://wiki.pokemonrevolution.net/index.php?title=Haxorus,5
Heatmor,,Gluttony,Flash Fire,White Smoke,85,97,66,105,66,65,11.76,Rare,['Land'],Fire,,https://wiki.pokemonrevolution.net/index.php?title=Heatmor,5
Herdier,It evolves from Lillipup starting at level 16 and then evolves into Stoutland upon reaching level 32.,Intimidate,Sand Rush,Scrappy,65,80,65,35,65,60,15.69,Unhuntable,[],Normal,,https://wiki.pokemonrevolution.net/index.php?title=Herdier,5
Hydreigon,Having it evolved from Zweilous upon reaching level 64.,Levitate,,,92,105,90,125,90,80,5.88,Unhuntable,[],Dark, Dragon,https://wiki.pokemonrevolution.net/index.php?title=Hydreigon,5
Jellicent,It evolves from Frillish upon reaching level 40.,Cursed Body,Water Absorb,Damp,100,60,70,85,105,60,7.84,Unhuntable,[],Water, Ghost,https://wiki.pokemonrevolution.net/index.php?title=Jellicent,5
Joltik,It evolves into Galvantula upon reaching level 36.,Compound Eyes,Unnerve,Swarm,50,47,50,57,50,65,24.84,Rare,"['Land', 'Headbutt Trees']",Bug, Electric,https://wiki.pokemonrevolution.net/index.php?title=Joltik,5
